age,annual_income,loan_amount,credit_score,employment_type,existing_loans,loan_term_months,missed_payments_last_year,defaulted
22,878270.0,569318.0,492,Self-Employed,1,48,0,1
43,919888.0,202122.0,407,Self-Employed,1,48,0,0
52,819130.0,276219.0,844,Self-Employed,0,36,1,0
58,720086.0,403079.0,899,Self-Employed,0,24,0,0
50,462825.0,193719.0,394,Salaried,3,48,1,0
54,615272.0,395803.0,434,Salaried,2,12,2,0
43,1072269.0,443587.0,465,Salaried,0,48,2,0
38,636531.0,725461.0,844,Salaried,2,60,0,0
50,444237.0,149266.0,790,Self-Employed,3,36,3,0
25,372806.0,391833.0,878,Self-Employed,0,24,0,1
32,738864.0,522931.0,563,Salaried,1,12,0,0
28,549883.0,357295.0,833,Self-Employed,0,36,0,0
22,1126434.0,408090.0,657,Salaried,2,12,0,0
22,454280.0,208046.0,394,Salaried,1,60,1,1
56,808247.0,361666.0,825,Salaried,2,48,2,0
62,920504.0,350420.0,300,Salaried,2,48,0,1
52,628475.0,205220.0,484,Salaried,0,36,0,0
49,629724.0,487306.0,663,Self-Employed,0,36,2,1
32,464820.0,269380.0,546,Business,0,24,1,0
62,544952.0,494116.0,741,Salaried,0,60,1,1
64,374402.0,427338.0,732,Salaried,2,12,0,0
21,510842.0,512300.0,416,Salaried,0,24,1,1
64,288618.0,558742.0,428,Salaried,1,24,0,0
56,746346.0,387981.0,478,Self-Employed,3,36,1,1
55,453627.0,579961.0,610,Self-Employed,1,48,1,1
55,637293.0,532992.0,835,Salaried,1,36,0,1
42,893589.0,577084.0,686,Self-Employed,1,12,0,0
57,1021284.0,376395.0,682,Self-Employed,7,48,0,0
62,795387.0,251859.0,790,Business,0,60,0,0
28,500796.0,516002.0,498,Salaried,1,36,0,0
64,492995.0,346262.0,353,Salaried,1,36,2,1
57,454011.0,50000.0,632,Salaried,1,12,0,1
63,744470.0,509441.0,706,Self-Employed,3,12,0,0
40,1094070.0,487814.0,534,Salaried,5,24,1,0
43,954055.0,256893.0,877,Salaried,2,60,1,0
22,633308.0,514399.0,316,Salaried,1,24,1,1
33,599735.0,314545.0,750,Business,0,12,2,0
41,758937.0,258177.0,814,Salaried,2,24,2,0
47,872095.0,481891.0,736,Salaried,0,36,0,0
60,1012045.0,356315.0,726,Salaried,0,12,0,0
28,799089.0,454734.0,432,Salaried,1,12,1,0
41,852693.0,701002.0,751,Self-Employed,1,48,0,1
47,427193.0,710945.0,523,Salaried,0,60,0,1
48,306345.0,534203.0,331,Self-Employed,2,12,0,1
45,377078.0,465921.0,402,Self-Employed,1,12,1,1
53,426336.0,282748.0,323,Self-Employed,1,12,2,0
61,1040440.0,495512.0,826,Salaried,4,24,1,0
40,792787.0,721834.0,854,Business,1,24,0,0
32,461834.0,380974.0,704,Salaried,1,48,3,1
61,618793.0,541303.0,465,Self-Employed,2,48,0,1
32,551962.0,373950.0,686,Business,1,12,1,0
61,304554.0,636171.0,411,Self-Employed,0,24,0,1
40,702151.0,107631.0,811,Self-Employed,1,48,1,1
35,471109.0,409530.0,386,Salaried,0,36,0,1
51,665897.0,369524.0,701,Self-Employed,0,12,0,1
59,839529.0,589108.0,665,Business,2,36,0,0
38,150000.0,149738.0,856,Salaried,1,60,2,1
43,1123788.0,359175.0,694,Self-Employed,0,48,0,0
24,216792.0,207393.0,733,Salaried,1,36,0,1
55,686890.0,818945.0,401,Salaried,1,24,1,1
23,883180.0,706336.0,348,Salaried,0,48,0,0
47,437808.0,250063.0,611,Self-Employed,1,24,2,0
22,447203.0,50000.0,432,Self-Employed,1,24,1,0
46,482076.0,454063.0,465,Salaried,0,24,1,1
39,1081338.0,606339.0,880,Self-Employed,1,24,1,0
35,1228546.0,511547.0,363,Business,1,36,0,0
36,740814.0,486665.0,483,Salaried,0,24,0,0
29,514601.0,615948.0,418,Business,1,12,0,1
37,237012.0,411356.0,416,Salaried,0,24,0,1
52,617175.0,324729.0,898,Self-Employed,2,12,1,0
33,704582.0,467975.0,629,Business,0,48,1,0
58,150000.0,361886.0,784,Salaried,0,60,2,1
53,1080765.0,403030.0,596,Salaried,0,24,0,0
33,335645.0,50000.0,841,Salaried,1,48,1,0
56,635980.0,154054.0,601,Self-Employed,1,12,0,1
60,544953.0,216743.0,701,Salaried,1,24,1,0
48,950122.0,310196.0,731,Salaried,1,60,0,0
43,437199.0,362272.0,599,Salaried,0,24,0,1
46,443184.0,163540.0,534,Salaried,1,24,0,1
40,719012.0,540369.0,335,Salaried,2,48,0,0
36,692569.0,742341.0,536,Business,1,48,0,0
22,445465.0,600946.0,397,Salaried,3,48,0,1
21,698618.0,347002.0,381,Salaried,0,48,0,0
50,767864.0,421662.0,670,Salaried,1,48,0,0
58,600960.0,121218.0,679,Self-Employed,2,36,0,0
34,1171461.0,566172.0,784,Business,0,60,0,0
30,558808.0,519155.0,485,Salaried,0,60,0,1
38,584325.0,50000.0,887,Self-Employed,2,48,1,1
47,903145.0,157441.0,727,Business,0,24,0,0
24,423367.0,977089.0,376,Self-Employed,2,36,3,1
54,435393.0,50000.0,608,Business,0,24,1,0
60,516447.0,298164.0,609,Self-Employed,1,60,0,0
32,687637.0,311779.0,822,Salaried,0,24,1,0
42,843357.0,507052.0,756,Salaried,2,48,0,0
25,1094295.0,519708.0,352,Salaried,2,24,1,0
40,453802.0,341024.0,418,Self-Employed,2,48,1,1
39,500268.0,654724.0,708,Salaried,2,24,1,0
53,846039.0,414518.0,500,Salaried,1,12,0,0
58,537561.0,408631.0,752,Self-Employed,2,12,2,0
42,769129.0,341842.0,834,Self-Employed,1,24,1,0
36,728555.0,595206.0,366,Self-Employed,1,60,1,1
35,563028.0,505407.0,442,Salaried,2,24,2,1
29,776935.0,331288.0,886,Business,0,48,0,0
51,252776.0,400242.0,523,Self-Employed,2,60,0,1
43,448260.0,383514.0,750,Salaried,0,48,0,1
50,823028.0,379785.0,389,Business,2,12,0,1
61,687662.0,460909.0,598,Self-Employed,0,12,3,0
60,651410.0,307718.0,377,Salaried,0,60,3,1
23,716059.0,283257.0,689,Self-Employed,1,36,0,0
53,798964.0,375951.0,700,Business,2,48,0,0
38,441157.0,357513.0,300,Business,0,60,0,1
24,1056713.0,374880.0,307,Self-Employed,0,36,0,0
38,510246.0,146901.0,700,Salaried,1,24,2,0
30,546898.0,53510.0,828,Self-Employed,0,48,1,0
57,901461.0,642445.0,782,Salaried,3,12,1,0
36,284315.0,338818.0,527,Business,3,60,0,1
52,167894.0,616027.0,707,Salaried,1,36,2,0
34,521217.0,946872.0,787,Business,1,36,0,1
36,797394.0,447982.0,354,Salaried,0,24,0,0
50,456958.0,357322.0,800,Salaried,3,36,1,0
47,695390.0,503477.0,502,Self-Employed,0,24,0,0
37,415435.0,478077.0,860,Salaried,0,12,2,1
31,150000.0,520571.0,662,Business,1,48,1,1
32,401812.0,278374.0,594,Salaried,0,24,0,0
35,772906.0,336760.0,353,Salaried,0,24,0,0
22,344668.0,462685.0,560,Business,2,24,0,0
27,627837.0,529049.0,844,Self-Employed,1,12,0,0
24,758467.0,408513.0,556,Salaried,2,60,1,0
27,795866.0,408967.0,688,Self-Employed,2,36,0,0
45,822475.0,138345.0,819,Salaried,2,48,0,1
62,871338.0,299917.0,345,Salaried,0,12,0,0
27,234485.0,409978.0,850,Salaried,3,36,0,1
55,901790.0,494894.0,787,Business,1,12,2,0
38,644343.0,544254.0,549,Salaried,2,36,0,1
46,600597.0,231904.0,795,Business,0,60,0,0
39,460479.0,483047.0,325,Business,0,24,0,1
43,598203.0,228955.0,301,Salaried,1,60,0,0
47,922490.0,903552.0,525,Salaried,2,12,0,0
48,979472.0,774788.0,467,Salaried,1,36,0,0
59,1381105.0,550348.0,392,Business,3,48,0,0
60,837875.0,484372.0,511,Salaried,1,48,0,0
63,343094.0,322341.0,732,Salaried,1,12,1,0
22,528261.0,777354.0,692,Self-Employed,1,60,0,1
45,339943.0,147362.0,642,Self-Employed,1,48,0,0
57,932852.0,56338.0,572,Salaried,2,24,1,0
62,510074.0,522201.0,827,Salaried,2,48,1,1
37,402765.0,511843.0,398,Salaried,2,48,0,1
29,1274676.0,434673.0,659,Salaried,3,48,1,0
23,799025.0,223458.0,309,Salaried,3,36,1,0
41,579203.0,347125.0,810,Self-Employed,2,36,0,0
45,957105.0,399642.0,719,Salaried,2,36,0,0
28,1188356.0,481806.0,521,Business,2,12,1,0
39,690777.0,337397.0,321,Self-Employed,1,60,1,0
63,816786.0,368181.0,680,Salaried,2,60,0,0
43,469217.0,721587.0,415,Self-Employed,2,48,0,1
36,879572.0,343591.0,583,Salaried,0,36,0,0
64,425141.0,304284.0,695,Salaried,2,24,1,0
42,462382.0,286371.0,713,Salaried,1,60,0,0
25,719201.0,517107.0,405,Self-Employed,3,12,1,0
36,1083333.0,416724.0,366,Business,1,36,1,0
55,500553.0,366743.0,679,Business,1,48,2,0
43,736027.0,612723.0,396,Self-Employed,1,24,2,1
31,617622.0,358600.0,641,Salaried,3,12,0,0
37,589885.0,356814.0,695,Business,3,36,0,0
59,1196500.0,683964.0,600,Business,2,24,1,0
45,724764.0,544164.0,463,Salaried,0,24,3,0
35,477148.0,50000.0,793,Salaried,1,60,0,0
40,939025.0,370623.0,683,Salaried,1,48,0,0
53,872905.0,235835.0,559,Business,1,48,2,0
23,621399.0,348174.0,469,Self-Employed,0,36,1,0
45,570468.0,476252.0,323,Salaried,2,60,1,1
26,857536.0,596155.0,820,Salaried,0,24,0,0
45,382554.0,152786.0,661,Salaried,1,24,0,0
28,738923.0,543281.0,705,Self-Employed,0,12,0,0
31,676831.0,715491.0,626,Salaried,0,60,0,1
28,516809.0,97477.0,531,Self-Employed,0,48,1,0
37,693732.0,81966.0,753,Business,1,60,0,1
34,659353.0,564259.0,642,Salaried,2,24,0,1
52,1201450.0,125601.0,840,Self-Employed,2,36,1,1
58,710475.0,462425.0,412,Business,1,12,1,0
44,1057762.0,281461.0,497,Business,1,48,1,1
60,853017.0,248529.0,808,Salaried,0,24,3,0
55,753849.0,557275.0,863,Business,0,24,0,0
40,739742.0,283482.0,391,Salaried,0,12,0,0
46,367450.0,366962.0,784,Salaried,1,24,0,0
35,859729.0,573360.0,557,Salaried,1,36,0,0
50,703786.0,333810.0,474,Business,4,12,0,0
31,590600.0,308636.0,807,Salaried,1,36,2,0
59,184158.0,405553.0,880,Salaried,2,60,0,1
53,940874.0,185038.0,718,Salaried,0,60,0,0
27,969878.0,255348.0,838,Salaried,0,36,0,0
52,658226.0,50000.0,791,Salaried,1,60,1,0
23,1030148.0,478186.0,801,Self-Employed,0,48,0,0
63,246417.0,50000.0,753,Salaried,1,48,0,0
36,879152.0,351097.0,690,Self-Employed,1,60,0,0
26,409018.0,399274.0,479,Business,2,48,1,1
60,322515.0,347018.0,640,Self-Employed,2,36,3,1
40,630116.0,524614.0,311,Self-Employed,0,60,1,1
50,694270.0,50000.0,765,Salaried,1,48,1,1
64,816273.0,258929.0,688,Salaried,1,60,0,0
24,460866.0,322458.0,665,Salaried,1,36,0,0
54,150000.0,491992.0,604,Business,0,48,1,1
61,880935.0,153225.0,893,Business,0,36,0,0
55,937813.0,473535.0,395,Salaried,1,60,0,0
31,739102.0,479773.0,641,Business,1,36,1,0
57,482273.0,407624.0,593,Salaried,0,60,1,1
57,944731.0,384979.0,814,Salaried,3,36,1,0
37,651818.0,387396.0,690,Salaried,1,24,1,0
54,150000.0,204542.0,475,Self-Employed,0,12,1,1
45,568385.0,190833.0,517,Business,0,60,0,0
39,150000.0,680886.0,847,Business,1,48,1,1
44,953515.0,298404.0,619,Salaried,1,48,0,0
21,655859.0,257612.0,516,Salaried,1,60,2,1
56,811581.0,326920.0,698,Salaried,0,12,0,0
52,740504.0,372385.0,710,Salaried,3,24,0,0
40,572981.0,870147.0,318,Salaried,1,60,1,1
39,783374.0,178471.0,398,Business,3,36,0,0
52,699396.0,152444.0,518,Business,0,24,3,0
63,544828.0,648964.0,894,Salaried,1,60,2,0
62,974461.0,581882.0,487,Self-Employed,1,24,0,0
30,594012.0,238033.0,658,Business,1,12,0,0
64,298726.0,762388.0,640,Self-Employed,2,48,0,1
50,900540.0,464646.0,739,Business,2,60,0,0
31,954127.0,519338.0,607,Salaried,2,48,1,0
62,710624.0,489393.0,623,Salaried,1,12,0,0
58,850066.0,425460.0,694,Salaried,2,60,0,0
60,542996.0,563771.0,809,Salaried,1,48,1,1
43,524183.0,393181.0,747,Salaried,1,48,0,0
41,467616.0,684228.0,345,Salaried,1,36,1,1
48,1055010.0,406338.0,450,Business,1,36,1,1
42,1027457.0,379310.0,792,Salaried,4,48,1,0
39,415110.0,235749.0,379,Self-Employed,2,12,1,1
46,738824.0,190344.0,351,Business,2,12,0,0
53,805143.0,554391.0,774,Business,0,12,0,0
48,872554.0,532041.0,658,Business,1,24,2,0
63,755186.0,355468.0,866,Self-Employed,3,24,1,0
32,534282.0,61670.0,598,Salaried,1,48,0,0
50,704001.0,164957.0,419,Salaried,0,48,0,1
59,740005.0,176921.0,459,Salaried,2,48,0,0
24,1432813.0,526752.0,628,Salaried,0,24,0,0
62,810283.0,158185.0,699,Salaried,1,60,0,0
32,664793.0,309771.0,433,Salaried,0,60,0,0
38,661317.0,508869.0,572,Salaried,1,12,0,0
30,1095697.0,523556.0,846,Salaried,1,36,1,0
54,488504.0,555445.0,810,Salaried,1,12,3,1
58,998404.0,255860.0,697,Business,0,24,1,0
54,739350.0,165349.0,550,Salaried,0,60,0,0
59,846305.0,411423.0,731,Salaried,3,60,0,0
63,544023.0,470316.0,880,Salaried,2,24,2,1
26,150000.0,123834.0,885,Self-Employed,0,60,1,0
51,738597.0,248690.0,383,Salaried,2,60,2,0
63,471405.0,132302.0,513,Self-Employed,1,24,1,0
33,952319.0,362414.0,659,Salaried,1,24,0,0
59,452614.0,400840.0,491,Salaried,1,36,0,1
61,739576.0,232333.0,620,Business,2,12,0,0
61,596816.0,320896.0,656,Business,1,36,0,0
41,960754.0,949948.0,463,Salaried,0,36,1,1
28,816110.0,251305.0,688,Salaried,0,36,0,0
46,513485.0,309136.0,468,Salaried,0,60,1,0
64,688857.0,368731.0,833,Self-Employed,0,24,0,0
39,629848.0,791396.0,416,Salaried,1,36,0,1
36,964566.0,462352.0,769,Self-Employed,0,60,0,0
59,661915.0,582943.0,501,Self-Employed,0,24,0,1
59,844262.0,392294.0,401,Salaried,0,12,0,0
25,607557.0,50000.0,561,Business,1,36,1,0
48,827499.0,432354.0,478,Business,1,36,0,0
51,801555.0,515458.0,746,Business,4,24,2,0
42,688064.0,313863.0,693,Salaried,1,48,0,0
37,669120.0,557226.0,467,Self-Employed,0,24,1,1
30,817853.0,393868.0,593,Business,0,12,1,1
21,861360.0,598029.0,453,Self-Employed,2,36,1,0
50,432314.0,526973.0,891,Salaried,2,24,1,0
38,243405.0,841956.0,715,Business,1,60,2,1
31,351351.0,429468.0,871,Salaried,1,24,0,1
38,576600.0,354349.0,547,Salaried,0,12,1,0
47,639226.0,660177.0,568,Salaried,1,48,1,1
29,903502.0,165819.0,628,Self-Employed,0,36,2,0
25,547099.0,496228.0,799,Self-Employed,0,36,0,0
24,329048.0,186544.0,386,Self-Employed,0,60,0,0
44,150000.0,504787.0,861,Salaried,1,12,0,0
46,818755.0,172104.0,763,Salaried,0,36,1,0
32,581969.0,267919.0,463,Salaried,1,36,0,0
62,695937.0,612747.0,581,Business,0,24,1,1
31,267044.0,468873.0,355,Business,1,12,0,1
27,735631.0,50000.0,599,Self-Employed,2,12,2,0
21,867283.0,619604.0,690,Self-Employed,0,36,2,0
64,653834.0,678309.0,395,Business,0,48,0,1
42,360126.0,445349.0,388,Salaried,3,24,0,1
61,217985.0,490267.0,659,Salaried,0,48,1,1
35,150000.0,51453.0,592,Salaried,1,24,1,0
60,150000.0,346480.0,546,Salaried,4,24,1,0
39,463557.0,543467.0,604,Self-Employed,1,12,2,1
21,822990.0,137593.0,817,Self-Employed,1,48,0,0
30,1077763.0,257993.0,317,Business,1,24,1,1
21,515904.0,540349.0,360,Business,0,24,0,1
63,243997.0,213924.0,463,Salaried,1,60,1,1
61,821527.0,512854.0,588,Salaried,1,24,0,0
49,599888.0,190230.0,808,Salaried,0,48,0,0
32,545831.0,256448.0,516,Self-Employed,1,36,0,0
58,164886.0,591026.0,594,Salaried,0,12,0,1
27,679814.0,277036.0,810,Business,0,36,0,0
49,654059.0,458307.0,861,Salaried,0,24,0,0
33,1023266.0,56164.0,553,Business,3,60,1,0
57,688300.0,256360.0,805,Self-Employed,0,48,0,0
62,815592.0,642777.0,866,Salaried,1,24,0,0
34,513820.0,367790.0,312,Salaried,0,60,1,0
62,877812.0,479569.0,718,Salaried,1,60,0,0
28,867207.0,495107.0,873,Self-Employed,2,36,1,0
27,536395.0,443619.0,649,Self-Employed,1,60,0,1
24,927191.0,603710.0,623,Self-Employed,0,12,0,0
46,983854.0,279410.0,341,Salaried,1,60,1,0
47,655854.0,145785.0,895,Self-Employed,1,24,0,0
39,647876.0,416142.0,643,Business,2,36,1,1
49,624421.0,366300.0,804,Self-Employed,0,36,0,0
59,653975.0,287295.0,654,Salaried,1,60,0,0
31,459125.0,369697.0,314,Salaried,0,36,1,1
26,845169.0,514616.0,685,Salaried,2,48,1,0
54,1268173.0,515903.0,327,Salaried,0,36,0,0
24,527626.0,252212.0,643,Salaried,0,48,0,0
56,1048780.0,603402.0,543,Self-Employed,1,12,0,0
57,699077.0,644795.0,588,Business,1,12,0,1
53,366144.0,293925.0,516,Salaried,2,48,0,1
33,718210.0,343905.0,370,Business,0,36,0,0
46,780893.0,559209.0,815,Self-Employed,0,60,0,0
59,1099971.0,465447.0,822,Business,1,36,1,0
27,584301.0,202599.0,712,Business,2,60,0,0
34,616739.0,653914.0,815,Salaried,2,48,0,0
54,504409.0,555370.0,335,Self-Employed,1,24,1,1
41,1057853.0,275486.0,511,Self-Employed,0,12,0,0
43,1359599.0,818174.0,438,Salaried,3,48,1,0
24,573196.0,568041.0,432,Salaried,1,24,0,1
24,606443.0,416890.0,667,Business,0,60,1,0
37,675004.0,180416.0,710,Salaried,0,24,0,0
49,762650.0,823495.0,596,Salaried,2,36,1,1
43,1375556.0,263489.0,586,Self-Employed,0,60,1,0
21,150000.0,50000.0,322,Self-Employed,1,24,0,1
28,1200365.0,230583.0,588,Salaried,1,36,0,0
33,889859.0,155967.0,305,Salaried,1,48,1,0
30,236936.0,616810.0,512,Salaried,0,24,1,1
46,519367.0,50000.0,843,Self-Employed,0,24,1,0
46,766364.0,549878.0,480,Self-Employed,2,60,0,0
57,743290.0,491922.0,406,Salaried,1,36,0,0
35,572813.0,468263.0,898,Salaried,3,12,2,0
57,690176.0,451038.0,858,Salaried,2,48,0,0
31,787177.0,374697.0,431,Salaried,1,12,0,0
34,840050.0,167060.0,491,Salaried,1,36,0,0
35,505291.0,161366.0,562,Business,0,60,3,1
45,1100730.0,560637.0,424,Salaried,1,60,0,0
50,1187154.0,363703.0,824,Salaried,0,36,0,0
29,1041150.0,50000.0,386,Self-Employed,0,48,1,0
60,1126089.0,201463.0,820,Business,2,60,0,0
54,595067.0,218516.0,802,Business,2,24,0,0
56,150000.0,469697.0,543,Salaried,1,48,1,0
29,572278.0,298914.0,793,Business,0,36,1,0
21,977585.0,297225.0,782,Salaried,1,60,1,1
21,939621.0,50000.0,624,Salaried,1,48,3,1
55,533658.0,435159.0,710,Salaried,0,48,1,1
42,519704.0,545685.0,871,Salaried,1,12,1,1
37,877229.0,612120.0,739,Self-Employed,1,24,0,0
24,409704.0,317009.0,860,Salaried,3,24,2,0
38,578591.0,584533.0,866,Self-Employed,1,48,1,0
54,949812.0,503331.0,333,Salaried,0,12,0,0
54,943343.0,579444.0,749,Self-Employed,4,60,0,0
64,859263.0,755320.0,712,Salaried,0,24,0,0
28,1108945.0,496411.0,612,Salaried,3,60,1,0
28,892740.0,361264.0,512,Salaried,0,48,1,0
46,431758.0,50000.0,683,Salaried,3,36,0,0
30,1089016.0,419299.0,867,Salaried,1,24,0,0
30,731489.0,330003.0,876,Salaried,1,24,2,0
38,685614.0,781277.0,822,Business,1,48,1,1
37,1574893.0,50000.0,781,Salaried,0,36,1,0
62,614673.0,337320.0,553,Salaried,0,48,0,0
33,469470.0,424049.0,353,Self-Employed,1,48,0,1
45,760596.0,405005.0,705,Salaried,0,24,1,0
55,584872.0,256982.0,495,Self-Employed,0,24,0,0
39,744408.0,710282.0,744,Business,1,48,0,0
36,933089.0,530033.0,630,Business,1,60,1,0
42,670030.0,583563.0,409,Business,0,24,0,1
33,691661.0,427280.0,465,Salaried,2,36,0,1
45,332200.0,445623.0,661,Salaried,1,60,0,1
63,858713.0,554011.0,847,Salaried,0,60,0,0
24,438143.0,649391.0,831,Salaried,1,60,1,0
56,1084684.0,498460.0,319,Self-Employed,2,24,0,1
28,422444.0,360500.0,550,Salaried,0,12,0,0
36,668109.0,325438.0,734,Business,1,12,0,0
59,645970.0,301321.0,601,Salaried,0,24,2,0
63,805836.0,496957.0,679,Salaried,1,48,0,0
53,748117.0,680901.0,573,Salaried,1,60,1,1
33,786065.0,608992.0,473,Salaried,0,36,0,0
59,746363.0,293074.0,703,Salaried,3,60,1,0
30,505730.0,523242.0,378,Self-Employed,0,24,0,1
27,586617.0,770327.0,573,Self-Employed,2,60,1,1
35,678457.0,576676.0,376,Self-Employed,1,12,1,1
62,411301.0,50000.0,893,Self-Employed,1,36,2,0
59,622578.0,535039.0,387,Self-Employed,0,48,2,1
43,648076.0,50000.0,837,Business,1,12,0,0
50,989738.0,393166.0,676,Salaried,3,24,0,0
63,1089013.0,561920.0,690,Self-Employed,0,24,1,0
26,1125481.0,464911.0,521,Self-Employed,0,24,0,0
46,486355.0,651269.0,364,Salaried,1,48,0,1
42,714830.0,124899.0,510,Salaried,3,60,1,0
58,558458.0,447095.0,601,Business,1,48,1,1
59,780111.0,518909.0,847,Business,1,12,2,0
53,724403.0,279516.0,710,Salaried,0,36,0,0
26,1015204.0,285336.0,346,Self-Employed,3,48,0,1
61,487283.0,272739.0,431,Salaried,1,48,0,0
33,588584.0,664179.0,657,Self-Employed,1,60,0,1
44,639743.0,642154.0,449,Salaried,1,60,1,1
24,1153719.0,98213.0,483,Salaried,1,36,1,0
61,709615.0,530336.0,731,Business,2,12,0,0
50,182627.0,562456.0,598,Salaried,2,48,0,1
57,452323.0,331966.0,544,Self-Employed,2,12,0,0
62,387613.0,447989.0,362,Self-Employed,1,48,0,1
47,338347.0,484275.0,854,Salaried,0,60,1,1
49,716027.0,537564.0,620,Business,1,60,1,0
25,451167.0,436272.0,599,Self-Employed,2,60,0,1
41,561080.0,370076.0,443,Self-Employed,1,36,1,0
26,1126079.0,257195.0,432,Salaried,1,60,2,1
29,806846.0,365544.0,665,Salaried,0,48,0,0
21,616946.0,593025.0,371,Self-Employed,1,12,0,1
52,396541.0,381926.0,520,Salaried,3,24,0,1
27,827401.0,247821.0,542,Self-Employed,0,60,0,0
30,552110.0,312612.0,321,Salaried,1,36,0,1
54,960155.0,50000.0,666,Self-Employed,3,60,0,1
59,368445.0,215570.0,826,Self-Employed,1,36,0,0
25,411470.0,536651.0,885,Self-Employed,0,48,0,1
44,627735.0,447036.0,510,Business,1,12,0,0
51,361214.0,310969.0,341,Self-Employed,1,48,0,1
52,1025460.0,575050.0,517,Salaried,0,12,1,0
41,449221.0,529617.0,476,Self-Employed,4,60,0,1
60,835685.0,243783.0,669,Salaried,0,24,1,0
21,313646.0,304411.0,474,Self-Employed,0,24,1,1
61,549916.0,352010.0,549,Self-Employed,1,60,1,0
50,856070.0,226664.0,418,Self-Employed,1,36,0,0
28,1115509.0,489512.0,303,Self-Employed,1,12,0,0
47,854098.0,468301.0,602,Self-Employed,2,48,0,1
38,1085149.0,275915.0,324,Self-Employed,3,60,1,1
30,370477.0,149761.0,812,Business,1,36,0,0
63,891140.0,467401.0,889,Salaried,2,48,0,0
33,823223.0,108970.0,853,Self-Employed,1,12,0,0
54,838981.0,387561.0,804,Salaried,0,36,0,0
37,194198.0,339985.0,425,Salaried,1,60,0,1
23,846428.0,565686.0,360,Salaried,0,36,1,0
45,391051.0,273586.0,626,Salaried,1,48,0,0
46,328801.0,136236.0,374,Salaried,1,12,2,0
34,721888.0,239340.0,405,Business,1,60,0,0
22,752591.0,862343.0,383,Self-Employed,1,12,0,1
61,771444.0,108105.0,349,Salaried,0,48,1,0
34,688748.0,155952.0,443,Salaried,2,60,0,1
64,458445.0,436601.0,315,Self-Employed,0,36,1,1
39,376720.0,441002.0,764,Self-Employed,1,60,1,1
39,627764.0,530978.0,700,Self-Employed,2,36,0,1
40,723097.0,648283.0,346,Self-Employed,1,24,1,1
55,379826.0,112463.0,384,Salaried,1,12,1,0
57,851394.0,791100.0,755,Salaried,1,24,0,1
45,629678.0,645452.0,319,Salaried,1,12,2,1
23,545072.0,152867.0,640,Business,0,60,0,0
49,698410.0,539317.0,700,Self-Employed,1,36,2,0
37,952719.0,433245.0,414,Salaried,0,36,1,1
30,770811.0,289382.0,520,Salaried,3,60,0,0
29,731441.0,50000.0,640,Self-Employed,1,48,0,0
54,689520.0,210326.0,789,Salaried,2,12,2,0
49,598110.0,327661.0,543,Salaried,2,24,0,0
33,526116.0,529283.0,472,Business,0,24,1,0
32,1053902.0,467309.0,735,Salaried,0,24,0,0
34,367028.0,207667.0,737,Self-Employed,0,60,0,0
35,505179.0,565940.0,876,Salaried,1,60,0,0
28,757303.0,339035.0,748,Self-Employed,0,36,1,0
50,763894.0,420496.0,508,Salaried,0,48,0,0
43,560119.0,432345.0,368,Self-Employed,0,60,1,0
40,1056924.0,276648.0,502,Salaried,2,48,1,0
51,649451.0,333756.0,801,Business,2,24,0,0
59,921984.0,50000.0,302,Salaried,2,24,0,1
27,732502.0,145260.0,411,Self-Employed,1,36,0,0
43,384529.0,475896.0,455,Salaried,0,24,0,1
25,384955.0,409503.0,564,Salaried,0,36,0,0
42,283865.0,361770.0,661,Business,2,12,0,0
44,775190.0,767813.0,353,Self-Employed,1,60,3,1
63,788427.0,189172.0,489,Salaried,0,36,1,0
49,819963.0,193061.0,707,Salaried,0,24,0,0
58,750766.0,487017.0,662,Business,1,24,1,0
33,659221.0,408482.0,829,Self-Employed,1,24,0,0
37,413239.0,400798.0,443,Salaried,0,36,1,1
53,802446.0,93076.0,724,Salaried,2,48,0,0
55,598743.0,424995.0,884,Self-Employed,2,48,1,0
29,664221.0,583011.0,309,Business,1,48,1,1
60,674027.0,457593.0,821,Salaried,4,12,1,0
45,458940.0,260313.0,673,Salaried,0,60,0,0
29,251963.0,396366.0,472,Salaried,1,24,0,1
45,867087.0,397965.0,640,Salaried,2,24,1,0
32,507415.0,236547.0,595,Salaried,2,48,1,1
35,750819.0,524040.0,343,Self-Employed,2,24,1,1
39,558434.0,262218.0,329,Salaried,2,36,0,0
55,568800.0,354446.0,640,Salaried,0,12,1,0
41,647984.0,443094.0,847,Salaried,2,24,0,0
45,219340.0,640638.0,336,Salaried,2,12,1,1
49,640249.0,226284.0,473,Salaried,2,24,1,1
37,483318.0,218406.0,784,Salaried,0,60,0,0
43,761588.0,590525.0,319,Salaried,0,48,0,0
27,424129.0,254601.0,455,Salaried,1,24,0,0
47,416785.0,430236.0,536,Salaried,0,12,2,1
32,581652.0,50000.0,564,Business,1,60,0,1
